INDEX,CO_CATEGORIA_ADMINISTRATIVA,CO_CURSO,CO_GRAU_ACADEMICO,CO_IES,CO_LOCAL_OFERTA,CO_LOCAL_OFERTA_CURSO,CO_LOCAL_OFERTA_IES,CO_MODALIDADE_ENSINO,CO_MUNICIPIO_CURSO,CO_NIVEL_ACADEMICO,CO_OCDE,CO_OCDE_AREA_DETALHADA,CO_OCDE_AREA_ESPECIFICA,CO_OCDE_AREA_GERAL,CO_ORGANIZACAO_ACADEMICA,CO_SITUACAO_CURSO,CO_UF_CURSO,CO_UNIDADE_FUNCIONAMENTO,DS_CATEGORIA_ADMINISTRATIVA,DS_GRAU_ACADEMICO,DS_MODALIDADE_ENSINO,DS_NIVEL_ACADEMICO,DS_ORGANIZACAO_ACADEMICA,DS_SITUACAO_CURSO,DT_AUTORIZACAO_CURSO,DT_INICIO_FUNCIONAMENTO,IN_AJUDA_DEFICIENTE,IN_ALTO_RELEVO,IN_AUDIO,IN_BRAILLE,IN_CAPITAL_CURSO,IN_CARACTER_AMPLIADO,IN_CONVENIO_PEC_G,IN_DISCIPLINA_LIBRAS,IN_ENEM,IN_GRATUITO,IN_GUIA_INTERPRETE,IN_INTEGRAL_CURSO,IN_MATERIAL_AMPLIADO,IN_MATERIAL_AUDIO,IN_MATERIAL_BRAILLE,IN_MATERIAL_DIGITAL,IN_MATERIAL_IMPRESSO,IN_MATERIAL_LIBRAS,IN_MATERIAL_TATIL,IN_MATUTINO_CURSO,IN_NOTURNO_CURSO,IN_OFERECE_DISC_DISTANCIA,IN_OFERECE_DISC_SEMI_PRES,IN_OUTRAS_FORMAS_INGRESSO,IN_OUTRA_FORMA_SELECAO,IN_PARTICIPA_UAB,IN_PERMITE_CONCLUINTE,IN_POSSUI_LABORATORIO,IN_RECURSOS_COMUNICACAO,IN_RECURSOS_INFORMATICA,IN_SINTESE_VOZ,IN_TRADUTOR_LIBRAS,IN_UTILIZA_LABORATORIO,IN_VESPERTINO_CURSO,IN_VESTIBULAR,NO_AREA_DETALHADA,NO_AREA_ESPECIFICA,NO_AREA_GERAL,NO_CURSO,NO_IES,NO_MUNICIPIO_CURSO,NO_OCDE,NO_OCDE_AREA_DETALHADA,NO_OCDE_AREA_ESPECIFICA,NO_OCDE_AREA_GERAL,NO_ORGANIZACAO_ACADEMICA,NO_REGIAO_CURSO,NU_CARGA_HORARIA,NU_INTEGRALIZACAO_EAD,NU_INTEGRALIZACAO_INTEGRAL,NU_INTEGRALIZACAO_MATUTINO,NU_INTEGRALIZACAO_NOTURNO,NU_INTEGRALIZACAO_VESPERTINO,NU_PERC_CARGA_HOR_DISTANCIA,NU_PERC_CAR_HOR_SEMI_PRES,NU_PRAZO_INTEGRALIZACAO,QT_CONCLUINTE_CURSO,QT_INGRESSO_CURSO,QT_INGRESSO_OUTRA_FORMA,QT_INGRESSO_PROCESSO_SELETIVO,QT_INGRESSO_VAGAS_NOVAS,QT_INSCRITOS_ANO,QT_INSCRITOS_ANO_EAD,QT_INSCRITOS_INTEGRAL_PRES,QT_INSCRITOS_MATUTINO_PRES,QT_INSCRITOS_NOTURNO_PRES,QT_INSCRITOS_OUTRAS_VAGAS_EAD,QT_INSCRITOS_OUTRAS_VAGAS_INTE,QT_INSCRITOS_OUTRAS_VAGAS_MATU,QT_INSCRITOS_OUTRAS_VAGAS_NOT,QT_INSCRITOS_OUTRAS_VAGAS_VESP,QT_INSCRITOS_PRINCIPAL_EAD,QT_INSCRITOS_PRINCIPAL_INTE,QT_INSCRITOS_PRINCIPAL_MATU,QT_INSCRITOS_PRINCIPAL_NOTURNO,QT_INSCRITOS_PRINCIPAL_VESP,QT_INSCRITOS_VESPERTINO_PRES,QT_INSC_VAGAS_NOVAS_EAD,QT_INSC_VAGAS_NOVAS_INT,QT_INSC_VAGAS_NOVAS_MAT,QT_INSC_VAGAS_NOVAS_NOT,QT_INSC_VAGAS_NOVAS_VESP,QT_INSC_VAGAS_PROG_ESP_EAD,QT_INSC_VAGAS_PROG_ESP_INT,QT_INSC_VAGAS_PROG_ESP_MAT,QT_INSC_VAGAS_PROG_ESP_NOT,QT_INSC_VAGAS_PROG_ESP_VESP,QT_INSC_VAGAS_REMAN_EAD,QT_INSC_VAGAS_REMAN_INT,QT_INSC_VAGAS_REMAN_MAT,QT_INSC_VAGAS_REMAN_NOT,QT_INSC_VAGAS_REMAN_VESP,QT_MATRICULA_CURSO,QT_OUTRAS_VAGAS_EAD,QT_OUTRAS_VAGAS_INTEGRAL,QT_OUTRAS_VAGAS_MATUTINO,QT_OUTRAS_VAGAS_NOTURNO,QT_OUTRAS_VAGAS_VESPERTINO,QT_PROCESSO_OUTRA_FORMA,QT_PROCESSO_SELETIVO,QT_VAGAS_ANUAL_EAD,QT_VAGAS_INTEGRAL,QT_VAGAS_INTEGRAL_PRES,QT_VAGAS_MATUTINO,QT_VAGAS_MATUTINO_PRES,QT_VAGAS_NOTURNO,QT_VAGAS_NOTURNO_PRES,QT_VAGAS_NOVAS_EAD,QT_VAGAS_NOVAS_INTEGRAL,QT_VAGAS_NOVAS_MATUTINO,QT_VAGAS_NOVAS_NOTURNO,QT_VAGAS_NOVAS_VESPERTINO,QT_VAGAS_PRINCIPAL_EAD,QT_VAGAS_PRINCIPAL_INTEGRAL,QT_VAGAS_PRINCIPAL_MATUTINO,QT_VAGAS_PRINCIPAL_NOTURNO,QT_VAGAS_PRINCIPAL_VESPERTINO,QT_VAGAS_PROG_ESP_EAD,QT_VAGAS_PROG_ESP_INTEGRAL,QT_VAGAS_PROG_ESP_MATUTINO,QT_VAGAS_PROG_ESP_NOTURNO,QT_VAGAS_PROG_ESP_VESPERTINO,QT_VAGAS_REMANESC_EAD,QT_VAGAS_REMANESC_INTEGRAL,QT_VAGAS_REMANESC_MATUTINO,QT_VAGAS_REMANESC_NOTURNO,QT_VAGAS_REMANESC_VESPERTINO,QT_VAGAS_TOTAIS,QT_VAGAS_VESPERTINO,QT_VAGAS_VESPERTINO_PRES,SGL_UF_CURSO,TP_ATRIBUTO_INGRESSO,Unnamed: 0,ano_censo
2918,1,83906,1.0,586,657978.0,,,1,3304557.0,1,52300000000000.0,523.0,52.0,5.0,1,1.0,33.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,01/03/2004,1,,,,1.0,,,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,0.0,0.0,,0.0,,0.0,,,,,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,Rio de Janeiro,Engenharia de controle e automação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sudeste,4000,,5.0,,,,,,,17.0,29.0,,,25.0,,,,,,,,,,,,,,,,,,579.0,,,,,0.0,,,,,26.0,,,,136.0,,,,,,,,,,,,,,,,25.0,,,,,,,,,,0.0,,,,,4.0,,,,,,,RJ,0.0,15466,2014
2919,1,13990,1.0,583,600034.0,,,1,2304400.0,1,52100000.0,521.0,52.0,5.0,1,1.0,23.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,01/01/1964,1,,,,1.0,,,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,0.0,0.0,,0.0,,0.0,,,,,ENGENHARIA MECÂNICA,UNIVERSIDADE FEDERAL DO CEARÁ,Fortaleza,Engenharia mecânica,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",,Nordeste,3600,,5.0,,,,,,,46.0,72.0,,,61.0,,,,,,,,,,,,,,,,,,1129.0,,,,,0.0,,,,,21.0,,,,358.0,,,,,,,,,,,,,,,,60.0,,,,,,,,,,0.0,,,,,5.0,,,,,,,CE,0.0,15505,2014
2920,1,1192306,1.0,580,1153.0,,,1,2611606.0,1,52300000000000.0,523.0,52.0,5.0,1,1.0,26.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,03/12/2012,1,,,,1.0,,,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,0.0,0.0,,0.0,,0.0,,,,,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,UNIVERSIDADE FEDERAL DE PERNAMBUCO,Recife,Engenharia de controle e automação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Nordeste,3975,,5.0,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,PE,0.0,15542,2014
2921,1,13708,1.0,581,33563.0,,,1,4314902.0,1,52100000.0,521.0,52.0,5.0,1,1.0,43.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,01/03/1896,1,,,,1.0,,,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,,0.0,1.0,1.0,,1.0,,0.0,,,,,ENGENHARIA MECÂNICA,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,Porto Alegre,Engenharia mecânica,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sul,4115,,5.0,,,,,,,45.0,157.0,,,120.0,,,,,,,,,,,,,,,,,,1031.0,,,,,0.0,,,,,37.0,,,,747.0,,,,,,,,,,,,,,,,120.0,,,,,,,,,,0.0,,,,,40.0,,,,,,,RS,0.0,15603,2014
2922,1,13430,1.0,579,1001624.0,,,1,2507507.0,1,52100000.0,521.0,52.0,5.0,1,1.0,25.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,13/06/1966,1,,,,1.0,,,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,,1.0,1.0,1.0,,1.0,,0.0,,,,,ENGENHARIA MECÂNICA,UNIVERSIDADE FEDERAL DA PARAÍBA,João Pessoa,Engenharia mecânica,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",,Nordeste,4080,,5.0,,,,,,,51.0,102.0,,,95.0,,,,,,,,,,,,,,,,,,1754.0,,,,,0.0,,,,,39.0,,,,505.0,,,,,,,,,,,,,,,,100.0,,,,,,,,,,0.0,,,,,5.0,,,,,,,PB,0.0,15660,2014
2923,1,20979,1.0,581,34999.0,,,1,4314902.0,1,5230000.0,523.0,52.0,5.0,1,1.0,43.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,01/03/1999,1,,,,1.0,,,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,,0.0,1.0,1.0,,1.0,,0.0,,,,,ENGENHARIA DE COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,Porto Alegre,Engenharia de computação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sul,2745,,5.0,,,,,,,44.0,93.0,,,60.0,,,,,,,,,,,,,,,,,,578.0,,,,,0.0,,,,,31.0,,,,326.0,,,,,,,,,,,,,,,,60.0,,,,,,,,,,0.0,,,,,74.0,,,,,,,RS,0.0,15674,2014
2924,1,99300,1.0,583,1054042.0,,,1,2312908.0,1,5230000.0,523.0,52.0,5.0,1,1.0,23.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,18/09/2006,1,,,,0.0,,,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,0.0,0.0,,0.0,,0.0,,,,,ENGENHARIA DE COMPUTAÇÃO,UNIVERSIDADE FEDERAL DO CEARÁ,Sobral,Engenharia de computação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Nordeste,3808,,5.0,,,,,,,16.0,118.0,,,112.0,,,,,,,,,,,,,,,,,,1657.0,,,,,0.0,,,,,5.0,,,,254.0,,,,,,,,,,,,,,,,100.0,,,,,,,,,,0.0,,,,,10.0,,,,,,,CE,0.0,15683,2014
2925,1,14243,1.0,585,1005565.0,,,1,4205407.0,1,52100000.0,521.0,52.0,5.0,1,1.0,42.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,01/03/1962,1,,,,1.0,,,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,,1.0,1.0,1.0,,1.0,,0.0,,,,,ENGENHARIA MECÂNICA,UNIVERSIDADE FEDERAL DE SANTA CATARINA,Florianópolis,Engenharia mecânica,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sul,3600,,5.0,,,,,,,85.0,121.0,,,120.0,,,,,,,,,,,,,,,,,,1238.0,,,,,0.0,,,,,20.0,,,,639.0,,,,,,,,,,,,,,,,110.0,,,,,,,,,,0.0,,,,,20.0,,,,,,,SC,0.0,15700,2014
2926,1,14249,1.0,585,1005565.0,,,1,4205407.0,1,52300000000000.0,523.0,52.0,5.0,1,1.0,42.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,01/03/1990,1,,,,1.0,,,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,,1.0,1.0,1.0,,1.0,,0.0,,,,,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,UNIVERSIDADE FEDERAL DE SANTA CATARINA,Florianópolis,Engenharia de controle e automação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sul,3956,,5.0,,,,,,,39.0,73.0,,,72.0,,,,,,,,,,,,,,,,,,257.0,,,,,0.0,,,,,20.0,,,,401.0,,,,,,,,,,,,,,,,72.0,,,,,,,,,,0.0,,,,,20.0,,,,,,,SC,0.0,15703,2014
2927,1,150117,1.0,583,1066358.0,,,1,2311306.0,1,5230000.0,523.0,52.0,5.0,1,1.0,23.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,24/07/2009,1,,,,0.0,,,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,0.0,0.0,,0.0,,0.0,,,,,ENGENHARIA DE SOFTWARE,UNIVERSIDADE FEDERAL DO CEARÁ,Quixadá,Engenharia de computação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Nordeste,3072,,5.0,,,,,,,11.0,46.0,,,46.0,,,,,,,,,,,,,,,,,,416.0,,,,,0.0,,,,,2.0,,,,151.0,,,,,,,,,,,,,,,,50.0,,,,,,,,,,0.0,,,,,10.0,,,,,,,CE,0.0,15758,2014
2928,1,110275,1.0,581,33563.0,,,1,4314902.0,1,52300000000000.0,523.0,52.0,5.0,1,1.0,43.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,01/03/2008,1,,,,1.0,,,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,,0.0,1.0,1.0,,1.0,,0.0,,,,,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,Porto Alegre,Engenharia de controle e automação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sul,4040,,5.0,,,,,,,15.0,41.0,,,34.0,,,,,,,,,,,,,,,,,,238.0,,,,,0.0,,,,,6.0,,,,166.0,,,,,,,,,,,,,,,,33.0,,,,,,,,,,0.0,,,,,14.0,,,,,,,RS,0.0,15804,2014
2929,1,1272130,1.0,583,1060578.0,,,1,2311801.0,1,5230000.0,523.0,52.0,5.0,1,1.0,23.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,06/11/2013,1,,,,0.0,,,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,,ENGENHARIA DE SOFTWARE,UNIVERSIDADE FEDERAL DO CEARÁ,Russas,Engenharia de computação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Nordeste,3200,,4.0,,,,,,,0.0,57.0,,,56.0,,,,,,,,,,,,,,,,,,412.0,,,,,0.0,,,,,1.0,,,,49.0,,,,,,,,,,,,,,,,50.0,,,,,,,,,,0.0,,,,,1.0,,,,,,,CE,0.0,15877,2014
2930,1,18952,1.0,584,691971.0,,,1,5208707.0,1,5230000.0,523.0,52.0,5.0,1,1.0,52.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,10/03/1998,1,,,,1.0,,,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0,,,,,0.0,1.0,1.0,,1.0,,0.0,,,,,ENGENHARIA DE COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE GOIÁS,Goiânia,Engenharia de computação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Centro-Oeste,3700,,,5.0,5.0,,,,,21.0,105.0,,,87.0,,,,,,,,,,,,,,,,,,,1435.0,612.0,,,,0.0,0.0,,,,23.0,47.0,,385.0,,,,,,,,,,,,,,,,,40.0,40.0,,,,,,,,,0.0,0.0,,,,7.0,10.0,,,,,GO,0.0,16013,2014
2931,1,1133610,1.0,585,1044513.0,,,1,4201406.0,1,5230000.0,523.0,52.0,5.0,1,1.0,42.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,01/03/2011,1,,,,0.0,,,1.0,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0,,,,,1.0,1.0,1.0,,1.0,,0.0,,,,,ENGENHARIA DE COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE SANTA CATARINA,Araranguá,Engenharia de computação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sul,3600,,,,5.0,,,,,0.0,64.0,,,54.0,,,,,,,,,,,,,,,,,,,,139.0,,,,,0.0,,,,,77.0,,189.0,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,0.0,,,,,77.0,,,,,SC,0.0,16015,2014
2932,1,1270305,1.0,585,1057150.0,,,1,4209102.0,1,5230000000000.0,523.0,52.0,5.0,1,1.0,42.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,03/09/2009,1,,,,0.0,,,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,,0.0,1.0,1.0,,1.0,,0.0,,,,,ENGENHARIA MECATRÔNICA,UNIVERSIDADE FEDERAL DE SANTA CATARINA,Joinville,Engenharia mecatrônica,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sul,3975,,5.0,,,,,,,2.0,33.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,33.0,,,,40.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,33.0,,,,,,,SC,0.0,16024,2014
2933,1,1127164,1.0,579,1066279.0,,,1,2507507.0,1,5230000.0,523.0,52.0,5.0,1,1.0,25.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,14/03/2011,1,,,,1.0,,,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,,1.0,1.0,1.0,,1.0,,0.0,,,,,ENGENHARIA DE COMPUTAÇÃO,UNIVERSIDADE FEDERAL DA PARAÍBA,João Pessoa,Engenharia de computação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Nordeste,3915,,4.5,,,,,,,0.0,80.0,,,74.0,,,,,,,,,,,,,,,,,,781.0,,,,,0.0,,,,,7.0,,,,213.0,,,,,,,,,,,,,,,,80.0,,,,,,,,,,0.0,,,,,5.0,,,,,,,PB,0.0,16034,2014
2934,1,1270376,1.0,585,1066347.0,,,1,4202404.0,1,52300000000000.0,523.0,52.0,5.0,1,1.0,42.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,17/03/2014,1,,,,0.0,,,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,,0.0,1.0,1.0,,1.0,,0.0,,,,,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,UNIVERSIDADE FEDERAL DE SANTA CATARINA,Blumenau,Engenharia de controle e automação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sul,3900,,5.0,,,,,,,0.0,96.0,,,95.0,,,,,,,,,,,,,,,,,,134.0,,,,,0.0,,,,,3.0,,,,89.0,,,,,,,,,,,,,,,,100.0,,,,,,,,,,0.0,,,,,3.0,,,,,,,SC,0.0,16079,2014
2935,1,13586,1.0,580,1153.0,,,1,2611606.0,1,52100000.0,521.0,52.0,5.0,1,1.0,26.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,02/01/1944,1,,,,1.0,,,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,0.0,0.0,,0.0,,0.0,,,,,ENGENHARIA MECÂNICA,UNIVERSIDADE FEDERAL DE PERNAMBUCO,Recife,Engenharia mecânica,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",,Nordeste,3795,,5.0,,,,,,,66.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,PE,0.0,16168,2014
2936,1,120379,1.0,582,657977.0,,,1,4316907.0,1,52100000.0,521.0,52.0,5.0,1,1.0,43.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,01/03/1969,1,,,,0.0,,,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,0.0,1.0,,0.0,,0.0,,,,,ENGENHARIA MECÂNICA,UNIVERSIDADE FEDERAL DE SANTA MARIA,Santa Maria,Engenharia mecânica,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sul,3990,,5.0,,,,,,,40.0,55.0,,,50.0,,,,,,,,,,,,,,,,,,701.0,,,,,0.0,,,,,20.0,,,,287.0,,,,,,,,,,,,,,,,50.0,,,,,,,,,,0.0,,,,,5.0,,,,,,,RS,0.0,16178,2014
2937,1,14355,1.0,586,657978.0,,,1,3304557.0,1,52100000.0,521.0,52.0,5.0,1,1.0,33.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,01/04/1931,1,,,,1.0,,,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,0.0,0.0,,0.0,,0.0,,,,,ENGENHARIA MECÂNICA,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,Rio de Janeiro,Engenharia mecânica,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sudeste,3610,,5.0,,,,,,,142.0,136.0,,,118.0,,,,,,,,,,,,,,,,,,4900.0,,,,,0.0,,,,,107.0,,,,807.0,,,,,,,,,,,,,,,,120.0,,,,,,,,,,0.0,,,,,18.0,,,,,,,RJ,0.0,16211,2014
2938,1,121624,1.0,582,657977.0,,,1,4316907.0,1,5230000.0,523.0,52.0,5.0,1,1.0,43.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,10/08/2009,1,,,,0.0,,,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,0.0,1.0,,0.0,,0.0,,,,,ENGENHARIA DA COMPUTAÇÃO,UNIVERSIDADE FEDERAL DE SANTA MARIA,Santa Maria,Engenharia de computação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sul,3765,,5.0,,,,,,,7.0,42.0,,,37.0,,,,,,,,,,,,,,,,,,283.0,,,,,0.0,,,,,15.0,,,,189.0,,,,,,,,,,,,,,,,40.0,,,,,,,,,,0.0,,,,,28.0,,,,,,,RS,0.0,16241,2014
2939,1,121630,1.0,582,657977.0,,,1,4316907.0,1,52300000000000.0,523.0,52.0,5.0,1,1.0,43.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,10/08/2009,1,,,,0.0,,,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,1.0,1.0,,0.0,,0.0,,,,,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,UNIVERSIDADE FEDERAL DE SANTA MARIA,Santa Maria,Engenharia de controle e automação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Sul,3810,,4.5,,,,,,,3.0,38.0,,,38.0,,,,,,,,,,,,,,,,,,249.0,,,,,0.0,,,,,8.0,,,,172.0,,,,,,,,,,,,,,,,40.0,,,,,,,,,,0.0,,,,,43.0,,,,,,,RS,0.0,16243,2014
2940,1,121570,1.0,584,106560.0,,,1,5208707.0,1,5230000.0,523.0,52.0,5.0,1,1.0,52.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,09/03/2009,1,,,,1.0,,,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0,,,,,1.0,1.0,1.0,,1.0,,0.0,,,,,ENGENHARIA DE SOFTWARE,UNIVERSIDADE FEDERAL DE GOIÁS,Goiânia,Engenharia de computação,Eletrônica e automação,Engenharia e profissões correlatas,"Engenharia, produção e construção",,Centro-Oeste,3200,,,,4.0,,,,,30.0,49.0,,,40.0,,,,,,,,,,,,,,,,,,,,460.0,,,,,0.0,,,,,32.0,,216.0,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,0.0,,,,,8.0,,,,,GO,0.0,16257,2014
2941,1,123860,1.0,584,691971.0,,,1,5208707.0,1,52100000.0,521.0,52.0,5.0,1,1.0,52.0,,Pública Federal,Bacharelado,Presencial,Graduação,Universidade,Em atividade,,09/03/2009,1,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,,1.0,1.0,1.0,,1.0,,0.0,,,,,ENGENHARIA MECÂNICA,UNIVERSIDADE FEDERAL DE GOIÁS,Goiânia,Engenharia mecânica,Engenharia mecânica e metalurgia (trabalhos com metais),Engenharia e profissões correlatas,"Engenharia, produção e construção",,Centro-Oeste,4644,,5.0,,,,,,,12.0,52.0,,,44.0,,,,,,,,,,,,,,,,,,726.0,,,,,0.0,,,,,75.0,,,,199.0,,,,,,,,,,,,,,,,40.0,,,,,,,,,,0.0,,,,,8.0,,,,,,,GO,0.0,16268,2014
